X,y,coi,cow
../coco/train2017/000000304067.jpg,../coco/train2017/000000304067.png,false,false
../coco/train2017/000000567171.jpg,../coco/train2017/000000567171.png,false,false
../coco/train2017/000000013636.jpg,../coco/train2017/000000013636.png,true,false
../coco/train2017/000000140812.jpg,../coco/train2017/000000140812.png,true,false
../coco/train2017/000000276584.jpg,../coco/train2017/000000276584.png,false,false
../coco/train2017/000000333805.jpg,../coco/train2017/000000333805.png,false,false
../coco/train2017/000000300280.jpg,../coco/train2017/000000300280.png,false,false
../coco/train2017/000000289864.jpg,../coco/train2017/000000289864.png,true,false
../coco/train2017/000000031993.jpg,../coco/train2017/000000031993.png,true,false
../coco/train2017/000000290836.jpg,../coco/train2017/000000290836.png,true,false
../coco/train2017/000000052461.jpg,../coco/train2017/000000052461.png,false,false
../coco/train2017/000000082202.jpg,../coco/train2017/000000082202.png,true,false
../coco/train2017/000000157119.jpg,../coco/train2017/000000157119.png,true,false
../coco/train2017/000000366712.jpg,../coco/train2017/000000366712.png,false,false
../coco/train2017/000000030967.jpg,../coco/train2017/000000030967.png,true,false
../coco/train2017/000000069231.jpg,../coco/train2017/000000069231.png,true,false
../coco/train2017/000000451580.jpg,../coco/train2017/000000451580.png,false,false
../coco/train2017/000000130147.jpg,../coco/train2017/000000130147.png,true,false
../coco/train2017/000000111121.jpg,../coco/train2017/000000111121.png,false,false
../coco/train2017/000000020150.jpg,../coco/train2017/000000020150.png,false,false
../coco/train2017/000000539967.jpg,../coco/train2017/000000539967.png,false,false
../coco/train2017/000000012764.jpg,../coco/train2017/000000012764.png,true,false
../coco/train2017/000000284472.jpg,../coco/train2017/000000284472.png,false,false
../coco/train2017/000000330583.jpg,../coco/train2017/000000330583.png,true,false
../coco/train2017/000000345419.jpg,../coco/train2017/000000345419.png,false,false
../coco/train2017/000000572081.jpg,../coco/train2017/000000572081.png,false,false
../coco/train2017/000000202115.jpg,../coco/train2017/000000202115.png,false,false
../coco/train2017/000000237443.jpg,../coco/train2017/000000237443.png,true,false
../coco/train2017/000000239190.jpg,../coco/train2017/000000239190.png,false,false
../coco/train2017/000000066800.jpg,../coco/train2017/000000066800.png,true,false
../coco/train2017/000000220306.jpg,../coco/train2017/000000220306.png,true,false
../coco/train2017/000000369878.jpg,../coco/train2017/000000369878.png,false,false
../coco/train2017/000000200817.jpg,../coco/train2017/000000200817.png,true,false
../coco/train2017/000000541965.jpg,../coco/train2017/000000541965.png,false,false
../coco/train2017/000000209387.jpg,../coco/train2017/000000209387.png,true,false
../coco/train2017/000000426888.jpg,../coco/train2017/000000426888.png,false,false
../coco/train2017/000000163127.jpg,../coco/train2017/000000163127.png,true,false
../coco/train2017/000000353937.jpg,../coco/train2017/000000353937.png,false,false
../coco/train2017/000000091868.jpg,../coco/train2017/000000091868.png,false,false
../coco/train2017/000000281663.jpg,../coco/train2017/000000281663.png,false,false
../coco/train2017/000000121601.jpg,../coco/train2017/000000121601.png,true,false
../coco/train2017/000000047983.jpg,../coco/train2017/000000047983.png,true,false
../coco/train2017/000000103841.jpg,../coco/train2017/000000103841.png,true,false
../coco/train2017/000000256455.jpg,../coco/train2017/000000256455.png,false,false
../coco/train2017/000000081043.jpg,../coco/train2017/000000081043.png,false,false
../coco/train2017/000000023004.jpg,../coco/train2017/000000023004.png,true,false
../coco/train2017/000000440283.jpg,../coco/train2017/000000440283.png,false,false
../coco/train2017/000000375286.jpg,../coco/train2017/000000375286.png,false,false
../coco/train2017/000000515066.jpg,../coco/train2017/000000515066.png,false,false
../coco/train2017/000000113026.jpg,../coco/train2017/000000113026.png,false,false
../coco/train2017/000000094038.jpg,../coco/train2017/000000094038.png,true,false
../coco/train2017/000000270625.jpg,../coco/train2017/000000270625.png,false,false
../coco/train2017/000000180281.jpg,../coco/train2017/000000180281.png,true,false
../coco/train2017/000000347967.jpg,../coco/train2017/000000347967.png,false,false
../coco/train2017/000000384875.jpg,../coco/train2017/000000384875.png,true,false
../coco/train2017/000000448606.jpg,../coco/train2017/000000448606.png,false,false
../coco/train2017/000000217919.jpg,../coco/train2017/000000217919.png,false,false
../coco/train2017/000000302236.jpg,../coco/train2017/000000302236.png,false,false
../coco/train2017/000000495891.jpg,../coco/train2017/000000495891.png,false,false
../coco/train2017/000000032456.jpg,../coco/train2017/000000032456.png,true,false
../coco/train2017/000000268213.jpg,../coco/train2017/000000268213.png,false,false
../coco/train2017/000000028116.jpg,../coco/train2017/000000028116.png,true,false
../coco/train2017/000000288399.jpg,../coco/train2017/000000288399.png,true,false
../coco/train2017/000000322858.jpg,../coco/train2017/000000322858.png,true,false
../coco/train2017/000000184497.jpg,../coco/train2017/000000184497.png,true,false
../coco/train2017/000000295286.jpg,../coco/train2017/000000295286.png,false,false
../coco/train2017/000000352191.jpg,../coco/train2017/000000352191.png,true,false
../coco/train2017/000000381851.jpg,../coco/train2017/000000381851.png,false,false
../coco/train2017/000000443735.jpg,../coco/train2017/000000443735.png,false,false
../coco/train2017/000000524386.jpg,../coco/train2017/000000524386.png,false,false
../coco/train2017/000000041180.jpg,../coco/train2017/000000041180.png,true,true
../coco/train2017/000000294795.jpg,../coco/train2017/000000294795.png,false,false
../coco/train2017/000000363145.jpg,../coco/train2017/000000363145.png,false,false
../coco/train2017/000000328289.jpg,../coco/train2017/000000328289.png,true,false
../coco/train2017/000000096354.jpg,../coco/train2017/000000096354.png,true,false
../coco/train2017/000000370388.jpg,../coco/train2017/000000370388.png,false,false
../coco/train2017/000000264708.jpg,../coco/train2017/000000264708.png,true,false
../coco/train2017/000000116480.jpg,../coco/train2017/000000116480.png,true,false
../coco/train2017/000000187037.jpg,../coco/train2017/000000187037.png,true,false
../coco/train2017/000000086017.jpg,../coco/train2017/000000086017.png,false,false
../coco/train2017/000000401790.jpg,../coco/train2017/000000401790.png,false,false
../coco/train2017/000000304220.jpg,../coco/train2017/000000304220.png,true,false
../coco/train2017/000000294968.jpg,../coco/train2017/000000294968.png,true,false
../coco/train2017/000000533633.jpg,../coco/train2017/000000533633.png,false,false
../coco/train2017/000000323462.jpg,../coco/train2017/000000323462.png,false,false
../coco/train2017/000000224958.jpg,../coco/train2017/000000224958.png,true,false
../coco/train2017/000000421208.jpg,../coco/train2017/000000421208.png,true,false
../coco/train2017/000000093025.jpg,../coco/train2017/000000093025.png,true,false
../coco/train2017/000000399876.jpg,../coco/train2017/000000399876.png,false,false
../coco/train2017/000000299800.jpg,../coco/train2017/000000299800.png,false,false
../coco/train2017/000000209357.jpg,../coco/train2017/000000209357.png,false,false
../coco/train2017/000000142769.jpg,../coco/train2017/000000142769.png,true,false
../coco/train2017/000000124452.jpg,../coco/train2017/000000124452.png,false,false
../coco/train2017/000000183015.jpg,../coco/train2017/000000183015.png,false,false
../coco/train2017/000000167602.jpg,../coco/train2017/000000167602.png,true,false
../coco/train2017/000000401776.jpg,../coco/train2017/000000401776.png,false,false
../coco/train2017/000000408049.jpg,../coco/train2017/000000408049.png,false,false
../coco/train2017/000000208945.jpg,../coco/train2017/000000208945.png,false,false
../coco/train2017/000000187795.jpg,../coco/train2017/000000187795.png,false,false
../coco/train2017/000000094877.jpg,../coco/train2017/000000094877.png,true,false
../coco/train2017/000000433938.jpg,../coco/train2017/000000433938.png,false,false
../coco/train2017/000000327507.jpg,../coco/train2017/000000327507.png,false,false
../coco/train2017/000000334187.jpg,../coco/train2017/000000334187.png,false,false
../coco/train2017/000000004211.jpg,../coco/train2017/000000004211.png,true,false
../coco/train2017/000000137847.jpg,../coco/train2017/000000137847.png,true,false
../coco/train2017/000000082252.jpg,../coco/train2017/000000082252.png,true,false
../coco/train2017/000000148286.jpg,../coco/train2017/000000148286.png,true,false
../coco/train2017/000000308327.jpg,../coco/train2017/000000308327.png,true,false
../coco/train2017/000000525168.jpg,../coco/train2017/000000525168.png,false,false
../coco/train2017/000000294847.jpg,../coco/train2017/000000294847.png,false,false
../coco/train2017/000000146503.jpg,../coco/train2017/000000146503.png,false,false
../coco/train2017/000000191340.jpg,../coco/train2017/000000191340.png,false,false
../coco/train2017/000000186121.jpg,../coco/train2017/000000186121.png,true,false
../coco/train2017/000000424588.jpg,../coco/train2017/000000424588.png,false,false
../coco/train2017/000000231503.jpg,../coco/train2017/000000231503.png,true,false
../coco/train2017/000000406024.jpg,../coco/train2017/000000406024.png,false,false
../coco/train2017/000000117639.jpg,../coco/train2017/000000117639.png,false,false
../coco/train2017/000000376945.jpg,../coco/train2017/000000376945.png,true,true
../coco/train2017/000000524211.jpg,../coco/train2017/000000524211.png,false,false
../coco/train2017/000000313757.jpg,../coco/train2017/000000313757.png,false,false
../coco/train2017/000000120129.jpg,../coco/train2017/000000120129.png,true,false
../coco/train2017/000000335940.jpg,../coco/train2017/000000335940.png,true,false
../coco/train2017/000000105623.jpg,../coco/train2017/000000105623.png,false,false
../coco/train2017/000000279012.jpg,../coco/train2017/000000279012.png,true,false
../coco/train2017/000000452819.jpg,../coco/train2017/000000452819.png,false,false
../coco/train2017/000000051281.jpg,../coco/train2017/000000051281.png,true,false
../coco/train2017/000000056332.jpg,../coco/train2017/000000056332.png,false,false
../coco/train2017/000000514790.jpg,../coco/train2017/000000514790.png,false,false
../coco/train2017/000000114239.jpg,../coco/train2017/000000114239.png,true,false
../coco/train2017/000000397254.jpg,../coco/train2017/000000397254.png,true,false
../coco/train2017/000000054533.jpg,../coco/train2017/000000054533.png,false,false
../coco/train2017/000000005823.jpg,../coco/train2017/000000005823.png,false,false
../coco/train2017/000000236075.jpg,../coco/train2017/000000236075.png,true,false
../coco/train2017/000000419001.jpg,../coco/train2017/000000419001.png,true,false
../coco/train2017/000000019794.jpg,../coco/train2017/000000019794.png,false,false
../coco/train2017/000000055645.jpg,../coco/train2017/000000055645.png,true,false
../coco/train2017/000000445994.jpg,../coco/train2017/000000445994.png,true,false
../coco/train2017/000000096622.jpg,../coco/train2017/000000096622.png,false,false
../coco/train2017/000000102915.jpg,../coco/train2017/000000102915.png,true,false
../coco/train2017/000000471394.jpg,../coco/train2017/000000471394.png,false,false
../coco/train2017/000000437611.jpg,../coco/train2017/000000437611.png,false,false
../coco/train2017/000000403464.jpg,../coco/train2017/000000403464.png,false,false
../coco/train2017/000000270938.jpg,../coco/train2017/000000270938.png,true,false
../coco/train2017/000000061899.jpg,../coco/train2017/000000061899.png,false,false
../coco/train2017/000000017769.jpg,../coco/train2017/000000017769.png,true,false
../coco/train2017/000000115379.jpg,../coco/train2017/000000115379.png,true,false
../coco/train2017/000000332027.jpg,../coco/train2017/000000332027.png,true,false
../coco/train2017/000000094323.jpg,../coco/train2017/000000094323.png,true,false
../coco/train2017/000000480379.jpg,../coco/train2017/000000480379.png,false,false
../coco/train2017/000000045496.jpg,../coco/train2017/000000045496.png,true,false
../coco/train2017/000000120491.jpg,../coco/train2017/000000120491.png,false,false
../coco/train2017/000000272421.jpg,../coco/train2017/000000272421.png,false,false
../coco/train2017/000000056585.jpg,../coco/train2017/000000056585.png,true,false
../coco/train2017/000000178774.jpg,../coco/train2017/000000178774.png,true,false
../coco/train2017/000000321674.jpg,../coco/train2017/000000321674.png,false,false
../coco/train2017/000000296056.jpg,../coco/train2017/000000296056.png,true,false
../coco/train2017/000000132529.jpg,../coco/train2017/000000132529.png,true,false
../coco/train2017/000000146583.jpg,../coco/train2017/000000146583.png,true,false
../coco/train2017/000000110217.jpg,../coco/train2017/000000110217.png,false,false
../coco/train2017/000000203846.jpg,../coco/train2017/000000203846.png,false,false
../coco/train2017/000000198518.jpg,../coco/train2017/000000198518.png,true,false
../coco/train2017/000000055201.jpg,../coco/train2017/000000055201.png,false,false
../coco/train2017/000000229631.jpg,../coco/train2017/000000229631.png,true,false
../coco/train2017/000000443649.jpg,../coco/train2017/000000443649.png,false,false
../coco/train2017/000000212403.jpg,../coco/train2017/000000212403.png,true,false
../coco/train2017/000000420673.jpg,../coco/train2017/000000420673.png,false,false
../coco/train2017/000000560629.jpg,../coco/train2017/000000560629.png,false,false
../coco/train2017/000000461286.jpg,../coco/train2017/000000461286.png,false,false
../coco/train2017/000000498423.jpg,../coco/train2017/000000498423.png,false,false
../coco/train2017/000000380252.jpg,../coco/train2017/000000380252.png,true,false
../coco/train2017/000000268484.jpg,../coco/train2017/000000268484.png,false,false
../coco/train2017/000000181947.jpg,../coco/train2017/000000181947.png,false,false
../coco/train2017/000000267586.jpg,../coco/train2017/000000267586.png,true,false
../coco/train2017/000000170850.jpg,../coco/train2017/000000170850.png,true,false
../coco/train2017/000000391823.jpg,../coco/train2017/000000391823.png,true,false
../coco/train2017/000000234454.jpg,../coco/train2017/000000234454.png,true,false
../coco/train2017/000000336372.jpg,../coco/train2017/000000336372.png,true,false
../coco/train2017/000000059174.jpg,../coco/train2017/000000059174.png,false,false
../coco/train2017/000000114968.jpg,../coco/train2017/000000114968.png,true,false
../coco/train2017/000000250241.jpg,../coco/train2017/000000250241.png,false,false
../coco/train2017/000000372996.jpg,../coco/train2017/000000372996.png,true,false
../coco/train2017/000000304115.jpg,../coco/train2017/000000304115.png,false,false
../coco/train2017/000000302282.jpg,../coco/train2017/000000302282.png,false,false
../coco/train2017/000000183224.jpg,../coco/train2017/000000183224.png,true,false
../coco/train2017/000000565326.jpg,../coco/train2017/000000565326.png,false,false
../coco/train2017/000000255209.jpg,../coco/train2017/000000255209.png,true,false
../coco/train2017/000000150267.jpg,../coco/train2017/000000150267.png,false,false
../coco/train2017/000000272765.jpg,../coco/train2017/000000272765.png,false,false
../coco/train2017/000000068139.jpg,../coco/train2017/000000068139.png,false,false
../coco/train2017/000000200680.jpg,../coco/train2017/000000200680.png,false,false
../coco/train2017/000000303204.jpg,../coco/train2017/000000303204.png,false,false
../coco/train2017/000000419019.jpg,../coco/train2017/000000419019.png,false,false
../coco/train2017/000000139958.jpg,../coco/train2017/000000139958.png,false,false
../coco/train2017/000000020193.jpg,../coco/train2017/000000020193.png,true,false
../coco/train2017/000000356107.jpg,../coco/train2017/000000356107.png,false,false
../coco/train2017/000000094946.jpg,../coco/train2017/000000094946.png,false,false
../coco/train2017/000000119290.jpg,../coco/train2017/000000119290.png,false,false
../coco/train2017/000000045306.jpg,../coco/train2017/000000045306.png,true,false
../coco/train2017/000000435389.jpg,../coco/train2017/000000435389.png,false,false
../coco/train2017/000000530620.jpg,../coco/train2017/000000530620.png,false,false
../coco/train2017/000000533488.jpg,../coco/train2017/000000533488.png,false,false
../coco/train2017/000000553081.jpg,../coco/train2017/000000553081.png,true,false
../coco/train2017/000000115157.jpg,../coco/train2017/000000115157.png,true,false
../coco/train2017/000000225257.jpg,../coco/train2017/000000225257.png,false,false
../coco/train2017/000000012810.jpg,../coco/train2017/000000012810.png,false,false
../coco/train2017/000000149449.jpg,../coco/train2017/000000149449.png,true,false
../coco/train2017/000000251910.jpg,../coco/train2017/000000251910.png,false,false
../coco/train2017/000000395899.jpg,../coco/train2017/000000395899.png,false,false
../coco/train2017/000000032626.jpg,../coco/train2017/000000032626.png,false,false
../coco/train2017/000000019338.jpg,../coco/train2017/000000019338.png,true,false
../coco/train2017/000000171185.jpg,../coco/train2017/000000171185.png,true,false
../coco/train2017/000000057460.jpg,../coco/train2017/000000057460.png,true,false
../coco/train2017/000000031393.jpg,../coco/train2017/000000031393.png,false,false
../coco/train2017/000000274250.jpg,../coco/train2017/000000274250.png,true,false
../coco/train2017/000000307442.jpg,../coco/train2017/000000307442.png,false,false
../coco/train2017/000000103581.jpg,../coco/train2017/000000103581.png,true,false
../coco/train2017/000000132420.jpg,../coco/train2017/000000132420.png,true,false
../coco/train2017/000000416469.jpg,../coco/train2017/000000416469.png,true,false
../coco/train2017/000000132964.jpg,../coco/train2017/000000132964.png,true,false
../coco/train2017/000000416976.jpg,../coco/train2017/000000416976.png,true,false
../coco/train2017/000000156284.jpg,../coco/train2017/000000156284.png,true,false
../coco/train2017/000000433935.jpg,../coco/train2017/000000433935.png,true,true
../coco/train2017/000000029484.jpg,../coco/train2017/000000029484.png,true,false
../coco/train2017/000000522427.jpg,../coco/train2017/000000522427.png,false,false
../coco/train2017/000000112800.jpg,../coco/train2017/000000112800.png,false,false
../coco/train2017/000000273951.jpg,../coco/train2017/000000273951.png,false,false
../coco/train2017/000000215456.jpg,../coco/train2017/000000215456.png,false,false
../coco/train2017/000000016164.jpg,../coco/train2017/000000016164.png,true,false
../coco/train2017/000000306928.jpg,../coco/train2017/000000306928.png,false,false
../coco/train2017/000000390943.jpg,../coco/train2017/000000390943.png,true,false
../coco/train2017/000000189566.jpg,../coco/train2017/000000189566.png,false,false
../coco/train2017/000000112289.jpg,../coco/train2017/000000112289.png,true,false
../coco/train2017/000000579667.jpg,../coco/train2017/000000579667.png,true,false
../coco/train2017/000000501718.jpg,../coco/train2017/000000501718.png,false,false
../coco/train2017/000000149842.jpg,../coco/train2017/000000149842.png,true,false
../coco/train2017/000000252570.jpg,../coco/train2017/000000252570.png,true,false
../coco/train2017/000000313091.jpg,../coco/train2017/000000313091.png,true,false
../coco/train2017/000000111543.jpg,../coco/train2017/000000111543.png,true,false
../coco/train2017/000000243851.jpg,../coco/train2017/000000243851.png,false,false
../coco/train2017/000000186842.jpg,../coco/train2017/000000186842.png,true,false
../coco/train2017/000000114718.jpg,../coco/train2017/000000114718.png,true,true
../coco/train2017/000000306393.jpg,../coco/train2017/000000306393.png,true,false
../coco/train2017/000000203460.jpg,../coco/train2017/000000203460.png,true,false
../coco/train2017/000000059451.jpg,../coco/train2017/000000059451.png,false,false
../coco/train2017/000000148810.jpg,../coco/train2017/000000148810.png,false,false
../coco/train2017/000000388726.jpg,../coco/train2017/000000388726.png,false,false
../coco/train2017/000000047406.jpg,../coco/train2017/000000047406.png,true,false
../coco/train2017/000000272421.jpg,../coco/train2017/000000272421.png,false,false
../coco/train2017/000000355513.jpg,../coco/train2017/000000355513.png,false,false
../coco/train2017/000000182275.jpg,../coco/train2017/000000182275.png,true,false
../coco/train2017/000000109561.jpg,../coco/train2017/000000109561.png,false,false
../coco/train2017/000000375153.jpg,../coco/train2017/000000375153.png,false,false
../coco/train2017/000000193829.jpg,../coco/train2017/000000193829.png,true,false
../coco/train2017/000000176118.jpg,../coco/train2017/000000176118.png,false,false
../coco/train2017/000000138871.jpg,../coco/train2017/000000138871.png,false,false
../coco/train2017/000000430610.jpg,../coco/train2017/000000430610.png,false,false
../coco/train2017/000000027433.jpg,../coco/train2017/000000027433.png,true,false
../coco/train2017/000000521632.jpg,../coco/train2017/000000521632.png,false,false
../coco/train2017/000000511724.jpg,../coco/train2017/000000511724.png,true,false
../coco/train2017/000000111737.jpg,../coco/train2017/000000111737.png,false,false
../coco/train2017/000000395997.jpg,../coco/train2017/000000395997.png,true,false
../coco/train2017/000000256290.jpg,../coco/train2017/000000256290.png,true,false
../coco/train2017/000000155951.jpg,../coco/train2017/000000155951.png,true,false
../coco/train2017/000000550341.jpg,../coco/train2017/000000550341.png,false,false
../coco/train2017/000000229387.jpg,../coco/train2017/000000229387.png,true,false
../coco/train2017/000000434467.jpg,../coco/train2017/000000434467.png,false,false
../coco/train2017/000000074863.jpg,../coco/train2017/000000074863.png,false,false
../coco/train2017/000000006182.jpg,../coco/train2017/000000006182.png,true,false
../coco/train2017/000000328651.jpg,../coco/train2017/000000328651.png,true,false
../coco/train2017/000000035269.jpg,../coco/train2017/000000035269.png,false,false
../coco/train2017/000000162728.jpg,../coco/train2017/000000162728.png,false,false
../coco/train2017/000000367742.jpg,../coco/train2017/000000367742.png,false,false
../coco/train2017/000000098671.jpg,../coco/train2017/000000098671.png,true,false
../coco/train2017/000000326075.jpg,../coco/train2017/000000326075.png,false,false
../coco/train2017/000000505733.jpg,../coco/train2017/000000505733.png,true,false
../coco/train2017/000000442324.jpg,../coco/train2017/000000442324.png,true,false
../coco/train2017/000000199017.jpg,../coco/train2017/000000199017.png,true,false
../coco/train2017/000000224838.jpg,../coco/train2017/000000224838.png,false,false
../coco/train2017/000000295924.jpg,../coco/train2017/000000295924.png,false,false
../coco/train2017/000000202326.jpg,../coco/train2017/000000202326.png,false,false
../coco/train2017/000000092363.jpg,../coco/train2017/000000092363.png,true,false
../coco/train2017/000000161144.jpg,../coco/train2017/000000161144.png,true,false
../coco/train2017/000000338439.jpg,../coco/train2017/000000338439.png,false,false
../coco/train2017/000000198323.jpg,../coco/train2017/000000198323.png,false,false
../coco/train2017/000000200320.jpg,../coco/train2017/000000200320.png,true,false
../coco/train2017/000000383645.jpg,../coco/train2017/000000383645.png,false,false
../coco/train2017/000000272160.jpg,../coco/train2017/000000272160.png,false,false
../coco/train2017/000000541730.jpg,../coco/train2017/000000541730.png,false,false
../coco/train2017/000000481652.jpg,../coco/train2017/000000481652.png,false,false
../coco/train2017/000000159525.jpg,../coco/train2017/000000159525.png,true,false
../coco/train2017/000000026375.jpg,../coco/train2017/000000026375.png,true,false
../coco/train2017/000000567557.jpg,../coco/train2017/000000567557.png,false,false
../coco/train2017/000000306975.jpg,../coco/train2017/000000306975.png,true,false
../coco/train2017/000000504827.jpg,../coco/train2017/000000504827.png,false,false
../coco/train2017/000000429309.jpg,../coco/train2017/000000429309.png,true,false
../coco/train2017/000000204746.jpg,../coco/train2017/000000204746.png,true,true
../coco/train2017/000000404272.jpg,../coco/train2017/000000404272.png,false,false
../coco/train2017/000000564183.jpg,../coco/train2017/000000564183.png,false,false
../coco/train2017/000000322802.jpg,../coco/train2017/000000322802.png,false,false
../coco/train2017/000000353006.jpg,../coco/train2017/000000353006.png,false,false
../coco/train2017/000000183658.jpg,../coco/train2017/000000183658.png,true,true
../coco/train2017/000000395142.jpg,../coco/train2017/000000395142.png,false,false
../coco/train2017/000000076971.jpg,../coco/train2017/000000076971.png,true,false
../coco/train2017/000000217855.jpg,../coco/train2017/000000217855.png,false,false
../coco/train2017/000000286153.jpg,../coco/train2017/000000286153.png,false,false
../coco/train2017/000000080980.jpg,../coco/train2017/000000080980.png,true,true
../coco/train2017/000000180824.jpg,../coco/train2017/000000180824.png,true,false
../coco/train2017/000000130981.jpg,../coco/train2017/000000130981.png,true,false
../coco/train2017/000000575497.jpg,../coco/train2017/000000575497.png,false,false
../coco/train2017/000000503412.jpg,../coco/train2017/000000503412.png,false,false
../coco/train2017/000000405283.jpg,../coco/train2017/000000405283.png,false,false
../coco/train2017/000000267497.jpg,../coco/train2017/000000267497.png,false,false
../coco/train2017/000000061564.jpg,../coco/train2017/000000061564.png,true,false
../coco/train2017/000000480729.jpg,../coco/train2017/000000480729.png,false,false
../coco/train2017/000000129068.jpg,../coco/train2017/000000129068.png,true,false
../coco/train2017/000000135513.jpg,../coco/train2017/000000135513.png,true,false
../coco/train2017/000000219632.jpg,../coco/train2017/000000219632.png,true,false
../coco/train2017/000000137811.jpg,../coco/train2017/000000137811.png,true,false
../coco/train2017/000000089121.jpg,../coco/train2017/000000089121.png,true,false
../coco/train2017/000000073467.jpg,../coco/train2017/000000073467.png,true,false
../coco/train2017/000000276950.jpg,../coco/train2017/000000276950.png,true,false
../coco/train2017/000000510175.jpg,../coco/train2017/000000510175.png,true,false
../coco/train2017/000000207152.jpg,../coco/train2017/000000207152.png,true,false
../coco/train2017/000000006450.jpg,../coco/train2017/000000006450.png,true,false
../coco/train2017/000000262101.jpg,../coco/train2017/000000262101.png,false,false
../coco/train2017/000000036528.jpg,../coco/train2017/000000036528.png,false,false
../coco/train2017/000000272162.jpg,../coco/train2017/000000272162.png,true,false
../coco/train2017/000000290719.jpg,../coco/train2017/000000290719.png,false,false
../coco/train2017/000000578769.jpg,../coco/train2017/000000578769.png,false,false
../coco/train2017/000000175933.jpg,../coco/train2017/000000175933.png,false,false
../coco/train2017/000000533688.jpg,../coco/train2017/000000533688.png,false,false
../coco/train2017/000000068030.jpg,../coco/train2017/000000068030.png,true,true
../coco/train2017/000000055788.jpg,../coco/train2017/000000055788.png,false,false
