X,y,coi,cow
~/projects/deeptraining/dataset/images/resized/train/000000272837.jpg,~/projects/deeptraining/dataset/images/resized/train/000000272837.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000302206.jpg,~/projects/deeptraining/dataset/images/resized/train/000000302206.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000252194.jpg,~/projects/deeptraining/dataset/images/resized/train/000000252194.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000162226.jpg,~/projects/deeptraining/dataset/images/resized/train/000000162226.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000503311.jpg,~/projects/deeptraining/dataset/images/resized/train/000000503311.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000240301.jpg,~/projects/deeptraining/dataset/images/resized/train/000000240301.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000136680.jpg,~/projects/deeptraining/dataset/images/resized/train/000000136680.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000274304.jpg,~/projects/deeptraining/dataset/images/resized/train/000000274304.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000162182.jpg,~/projects/deeptraining/dataset/images/resized/train/000000162182.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000481829.jpg,~/projects/deeptraining/dataset/images/resized/train/000000481829.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000160944.jpg,~/projects/deeptraining/dataset/images/resized/train/000000160944.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000356257.jpg,~/projects/deeptraining/dataset/images/resized/train/000000356257.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000568549.jpg,~/projects/deeptraining/dataset/images/resized/train/000000568549.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000014941.jpg,~/projects/deeptraining/dataset/images/resized/train/000000014941.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000190475.jpg,~/projects/deeptraining/dataset/images/resized/train/000000190475.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000202991.jpg,~/projects/deeptraining/dataset/images/resized/train/000000202991.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000342146.jpg,~/projects/deeptraining/dataset/images/resized/train/000000342146.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000172710.jpg,~/projects/deeptraining/dataset/images/resized/train/000000172710.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000127161.jpg,~/projects/deeptraining/dataset/images/resized/train/000000127161.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000377464.jpg,~/projects/deeptraining/dataset/images/resized/train/000000377464.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000455393.jpg,~/projects/deeptraining/dataset/images/resized/train/000000455393.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000387286.jpg,~/projects/deeptraining/dataset/images/resized/train/000000387286.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000288501.jpg,~/projects/deeptraining/dataset/images/resized/train/000000288501.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000185291.jpg,~/projects/deeptraining/dataset/images/resized/train/000000185291.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000100686.jpg,~/projects/deeptraining/dataset/images/resized/train/000000100686.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000140438.jpg,~/projects/deeptraining/dataset/images/resized/train/000000140438.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000352264.jpg,~/projects/deeptraining/dataset/images/resized/train/000000352264.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000352307.jpg,~/projects/deeptraining/dataset/images/resized/train/000000352307.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000467979.jpg,~/projects/deeptraining/dataset/images/resized/train/000000467979.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000162700.jpg,~/projects/deeptraining/dataset/images/resized/train/000000162700.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000530941.jpg,~/projects/deeptraining/dataset/images/resized/train/000000530941.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000552886.jpg,~/projects/deeptraining/dataset/images/resized/train/000000552886.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000037846.jpg,~/projects/deeptraining/dataset/images/resized/train/000000037846.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000293548.jpg,~/projects/deeptraining/dataset/images/resized/train/000000293548.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000472610.jpg,~/projects/deeptraining/dataset/images/resized/train/000000472610.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000046310.jpg,~/projects/deeptraining/dataset/images/resized/train/000000046310.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000392556.jpg,~/projects/deeptraining/dataset/images/resized/train/000000392556.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000128763.jpg,~/projects/deeptraining/dataset/images/resized/train/000000128763.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000120032.jpg,~/projects/deeptraining/dataset/images/resized/train/000000120032.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000003812.jpg,~/projects/deeptraining/dataset/images/resized/train/000000003812.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000141664.jpg,~/projects/deeptraining/dataset/images/resized/train/000000141664.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000418868.jpg,~/projects/deeptraining/dataset/images/resized/train/000000418868.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000429606.jpg,~/projects/deeptraining/dataset/images/resized/train/000000429606.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000017483.jpg,~/projects/deeptraining/dataset/images/resized/train/000000017483.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000172297.jpg,~/projects/deeptraining/dataset/images/resized/train/000000172297.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000302372.jpg,~/projects/deeptraining/dataset/images/resized/train/000000302372.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000168926.jpg,~/projects/deeptraining/dataset/images/resized/train/000000168926.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000231532.jpg,~/projects/deeptraining/dataset/images/resized/train/000000231532.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000319469.jpg,~/projects/deeptraining/dataset/images/resized/train/000000319469.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000540372.jpg,~/projects/deeptraining/dataset/images/resized/train/000000540372.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000269502.jpg,~/projects/deeptraining/dataset/images/resized/train/000000269502.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000563048.jpg,~/projects/deeptraining/dataset/images/resized/train/000000563048.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000068030.jpg,~/projects/deeptraining/dataset/images/resized/train/000000068030.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000069866.jpg,~/projects/deeptraining/dataset/images/resized/train/000000069866.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000466635.jpg,~/projects/deeptraining/dataset/images/resized/train/000000466635.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000257683.jpg,~/projects/deeptraining/dataset/images/resized/train/000000257683.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000581008.jpg,~/projects/deeptraining/dataset/images/resized/train/000000581008.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000204978.jpg,~/projects/deeptraining/dataset/images/resized/train/000000204978.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000185006.jpg,~/projects/deeptraining/dataset/images/resized/train/000000185006.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000560756.jpg,~/projects/deeptraining/dataset/images/resized/train/000000560756.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000235692.jpg,~/projects/deeptraining/dataset/images/resized/train/000000235692.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000555337.jpg,~/projects/deeptraining/dataset/images/resized/train/000000555337.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000379104.jpg,~/projects/deeptraining/dataset/images/resized/train/000000379104.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000081595.jpg,~/projects/deeptraining/dataset/images/resized/train/000000081595.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000018750.jpg,~/projects/deeptraining/dataset/images/resized/train/000000018750.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000353716.jpg,~/projects/deeptraining/dataset/images/resized/train/000000353716.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000010936.jpg,~/projects/deeptraining/dataset/images/resized/train/000000010936.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000287062.jpg,~/projects/deeptraining/dataset/images/resized/train/000000287062.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000193456.jpg,~/projects/deeptraining/dataset/images/resized/train/000000193456.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000041616.jpg,~/projects/deeptraining/dataset/images/resized/train/000000041616.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000231102.jpg,~/projects/deeptraining/dataset/images/resized/train/000000231102.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000355796.jpg,~/projects/deeptraining/dataset/images/resized/train/000000355796.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000003478.jpg,~/projects/deeptraining/dataset/images/resized/train/000000003478.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000026111.jpg,~/projects/deeptraining/dataset/images/resized/train/000000026111.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000441774.jpg,~/projects/deeptraining/dataset/images/resized/train/000000441774.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000330175.jpg,~/projects/deeptraining/dataset/images/resized/train/000000330175.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000121731.jpg,~/projects/deeptraining/dataset/images/resized/train/000000121731.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000063476.jpg,~/projects/deeptraining/dataset/images/resized/train/000000063476.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000339029.jpg,~/projects/deeptraining/dataset/images/resized/train/000000339029.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000155696.jpg,~/projects/deeptraining/dataset/images/resized/train/000000155696.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000328315.jpg,~/projects/deeptraining/dataset/images/resized/train/000000328315.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000088748.jpg,~/projects/deeptraining/dataset/images/resized/train/000000088748.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000333550.jpg,~/projects/deeptraining/dataset/images/resized/train/000000333550.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000288164.jpg,~/projects/deeptraining/dataset/images/resized/train/000000288164.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000213578.jpg,~/projects/deeptraining/dataset/images/resized/train/000000213578.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000535325.jpg,~/projects/deeptraining/dataset/images/resized/train/000000535325.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000429709.jpg,~/projects/deeptraining/dataset/images/resized/train/000000429709.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000118867.jpg,~/projects/deeptraining/dataset/images/resized/train/000000118867.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000318777.jpg,~/projects/deeptraining/dataset/images/resized/train/000000318777.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000104621.jpg,~/projects/deeptraining/dataset/images/resized/train/000000104621.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000340047.jpg,~/projects/deeptraining/dataset/images/resized/train/000000340047.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000524211.jpg,~/projects/deeptraining/dataset/images/resized/train/000000524211.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000045994.jpg,~/projects/deeptraining/dataset/images/resized/train/000000045994.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000003321.jpg,~/projects/deeptraining/dataset/images/resized/train/000000003321.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000363067.jpg,~/projects/deeptraining/dataset/images/resized/train/000000363067.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000380522.jpg,~/projects/deeptraining/dataset/images/resized/train/000000380522.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000093764.jpg,~/projects/deeptraining/dataset/images/resized/train/000000093764.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000552330.jpg,~/projects/deeptraining/dataset/images/resized/train/000000552330.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000115522.jpg,~/projects/deeptraining/dataset/images/resized/train/000000115522.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000278032.jpg,~/projects/deeptraining/dataset/images/resized/train/000000278032.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000433647.jpg,~/projects/deeptraining/dataset/images/resized/train/000000433647.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000351240.jpg,~/projects/deeptraining/dataset/images/resized/train/000000351240.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000170874.jpg,~/projects/deeptraining/dataset/images/resized/train/000000170874.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000372428.jpg,~/projects/deeptraining/dataset/images/resized/train/000000372428.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000374904.jpg,~/projects/deeptraining/dataset/images/resized/train/000000374904.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000119837.jpg,~/projects/deeptraining/dataset/images/resized/train/000000119837.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000055201.jpg,~/projects/deeptraining/dataset/images/resized/train/000000055201.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000296876.jpg,~/projects/deeptraining/dataset/images/resized/train/000000296876.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000023908.jpg,~/projects/deeptraining/dataset/images/resized/train/000000023908.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000486415.jpg,~/projects/deeptraining/dataset/images/resized/train/000000486415.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000488160.jpg,~/projects/deeptraining/dataset/images/resized/train/000000488160.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000130441.jpg,~/projects/deeptraining/dataset/images/resized/train/000000130441.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000079459.jpg,~/projects/deeptraining/dataset/images/resized/train/000000079459.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000123580.jpg,~/projects/deeptraining/dataset/images/resized/train/000000123580.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000065008.jpg,~/projects/deeptraining/dataset/images/resized/train/000000065008.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000522032.jpg,~/projects/deeptraining/dataset/images/resized/train/000000522032.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000042333.jpg,~/projects/deeptraining/dataset/images/resized/train/000000042333.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000154995.jpg,~/projects/deeptraining/dataset/images/resized/train/000000154995.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000152330.jpg,~/projects/deeptraining/dataset/images/resized/train/000000152330.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000185807.jpg,~/projects/deeptraining/dataset/images/resized/train/000000185807.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000231782.jpg,~/projects/deeptraining/dataset/images/resized/train/000000231782.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000395890.jpg,~/projects/deeptraining/dataset/images/resized/train/000000395890.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000019737.jpg,~/projects/deeptraining/dataset/images/resized/train/000000019737.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000383651.jpg,~/projects/deeptraining/dataset/images/resized/train/000000383651.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000223481.jpg,~/projects/deeptraining/dataset/images/resized/train/000000223481.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000254692.jpg,~/projects/deeptraining/dataset/images/resized/train/000000254692.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000251717.jpg,~/projects/deeptraining/dataset/images/resized/train/000000251717.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000447863.jpg,~/projects/deeptraining/dataset/images/resized/train/000000447863.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000377188.jpg,~/projects/deeptraining/dataset/images/resized/train/000000377188.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000191978.jpg,~/projects/deeptraining/dataset/images/resized/train/000000191978.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000399649.jpg,~/projects/deeptraining/dataset/images/resized/train/000000399649.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000229317.jpg,~/projects/deeptraining/dataset/images/resized/train/000000229317.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000442886.jpg,~/projects/deeptraining/dataset/images/resized/train/000000442886.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000320722.jpg,~/projects/deeptraining/dataset/images/resized/train/000000320722.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000177036.jpg,~/projects/deeptraining/dataset/images/resized/train/000000177036.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000212080.jpg,~/projects/deeptraining/dataset/images/resized/train/000000212080.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000100726.jpg,~/projects/deeptraining/dataset/images/resized/train/000000100726.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000017003.jpg,~/projects/deeptraining/dataset/images/resized/train/000000017003.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000218774.jpg,~/projects/deeptraining/dataset/images/resized/train/000000218774.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000578481.jpg,~/projects/deeptraining/dataset/images/resized/train/000000578481.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000281617.jpg,~/projects/deeptraining/dataset/images/resized/train/000000281617.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000358983.jpg,~/projects/deeptraining/dataset/images/resized/train/000000358983.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000028738.jpg,~/projects/deeptraining/dataset/images/resized/train/000000028738.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000115342.jpg,~/projects/deeptraining/dataset/images/resized/train/000000115342.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000285568.jpg,~/projects/deeptraining/dataset/images/resized/train/000000285568.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000090738.jpg,~/projects/deeptraining/dataset/images/resized/train/000000090738.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000455878.jpg,~/projects/deeptraining/dataset/images/resized/train/000000455878.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000369207.jpg,~/projects/deeptraining/dataset/images/resized/train/000000369207.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000449084.jpg,~/projects/deeptraining/dataset/images/resized/train/000000449084.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000112078.jpg,~/projects/deeptraining/dataset/images/resized/train/000000112078.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000218220.jpg,~/projects/deeptraining/dataset/images/resized/train/000000218220.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000168173.jpg,~/projects/deeptraining/dataset/images/resized/train/000000168173.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000270165.jpg,~/projects/deeptraining/dataset/images/resized/train/000000270165.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000105679.jpg,~/projects/deeptraining/dataset/images/resized/train/000000105679.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000084956.jpg,~/projects/deeptraining/dataset/images/resized/train/000000084956.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000119283.jpg,~/projects/deeptraining/dataset/images/resized/train/000000119283.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000524575.jpg,~/projects/deeptraining/dataset/images/resized/train/000000524575.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000097362.jpg,~/projects/deeptraining/dataset/images/resized/train/000000097362.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000109553.jpg,~/projects/deeptraining/dataset/images/resized/train/000000109553.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000282339.jpg,~/projects/deeptraining/dataset/images/resized/train/000000282339.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000176211.jpg,~/projects/deeptraining/dataset/images/resized/train/000000176211.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000057075.jpg,~/projects/deeptraining/dataset/images/resized/train/000000057075.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000305978.jpg,~/projects/deeptraining/dataset/images/resized/train/000000305978.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000553285.jpg,~/projects/deeptraining/dataset/images/resized/train/000000553285.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000433935.jpg,~/projects/deeptraining/dataset/images/resized/train/000000433935.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000259394.jpg,~/projects/deeptraining/dataset/images/resized/train/000000259394.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000558253.jpg,~/projects/deeptraining/dataset/images/resized/train/000000558253.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000439251.jpg,~/projects/deeptraining/dataset/images/resized/train/000000439251.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000194771.jpg,~/projects/deeptraining/dataset/images/resized/train/000000194771.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000529096.jpg,~/projects/deeptraining/dataset/images/resized/train/000000529096.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000335579.jpg,~/projects/deeptraining/dataset/images/resized/train/000000335579.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000164568.jpg,~/projects/deeptraining/dataset/images/resized/train/000000164568.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000432622.jpg,~/projects/deeptraining/dataset/images/resized/train/000000432622.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000026719.jpg,~/projects/deeptraining/dataset/images/resized/train/000000026719.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000324099.jpg,~/projects/deeptraining/dataset/images/resized/train/000000324099.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000042476.jpg,~/projects/deeptraining/dataset/images/resized/train/000000042476.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000532916.jpg,~/projects/deeptraining/dataset/images/resized/train/000000532916.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000316041.jpg,~/projects/deeptraining/dataset/images/resized/train/000000316041.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000411415.jpg,~/projects/deeptraining/dataset/images/resized/train/000000411415.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000349822.jpg,~/projects/deeptraining/dataset/images/resized/train/000000349822.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000395828.jpg,~/projects/deeptraining/dataset/images/resized/train/000000395828.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000151408.jpg,~/projects/deeptraining/dataset/images/resized/train/000000151408.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000399433.jpg,~/projects/deeptraining/dataset/images/resized/train/000000399433.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000462928.jpg,~/projects/deeptraining/dataset/images/resized/train/000000462928.png,false,false
~/projects/deeptraining/dataset/images/resized/train/000000316112.jpg,~/projects/deeptraining/dataset/images/resized/train/000000316112.png,true,true
~/projects/deeptraining/dataset/images/resized/train/000000022218.jpg,~/projects/deeptraining/dataset/images/resized/train/000000022218.png,false,false
