X,y,label,segmented
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_004322.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2010_004322.png,true,true
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_008521.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2008_008521.png,true,true
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_002019.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_002019.png,true,true
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_002171.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_002171.png,true,true
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_000709.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_000709.png,true,true
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_000219.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_000219.png,true,true
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_000309.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_000309.png,true,true
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_007123.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2008_007123.png,true,true
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_000548.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2011_000548.png,true,true
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_002018.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2010_002018.png,true,true
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_002122.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_002122.png,true,true
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_004477.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_001638.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_008701.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_004551.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_000828.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_002396.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_002899.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_003162.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_002584.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_008511.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_000188.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_001745.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_001333.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_000066.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_005070.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_002586.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_002649.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_008300.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_006828.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_002721.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_004402.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_001971.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_004456.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_004197.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_002514.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_002127.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_005268.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_005585.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_007613.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_005626.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_003643.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_000468.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_000857.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_001942.jpg,,true,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_006239.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_004620.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_001863.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_000797.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_002695.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_000405.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_005415.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_000547.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_002193.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_003996.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_008072.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_001810.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_002732.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_002019.jpg,,true,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_003049.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_001412.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_001391.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_003888.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_003184.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_003128.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_001397.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_001529.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_003186.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_004414.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_004616.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_001453.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_004797.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_003499.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_004816.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_002532.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_007313.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_000474.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_000614.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_008758.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_005429.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_002320.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_000232.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_001694.jpg,,false,false
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_002110.jpg,,false,false
